id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,author_id,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1521261477012942850,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:54.000Z,"OPE!!

Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521261477012942850,everyone,1057420187543187462,,,,,
1521261472705171457,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-02T22:52:53.000Z,"Wordle Científico #50 3/6

⬜🟨⬜⬜🟩
⬜🟩🟨🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/L6dzVd6P6e",Twitter for Android,1521261472705171457,everyone,327092661,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/L6dzVd6P6e', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1521261465855954944,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:51.000Z,"Wordle 318 3/6

⬛⬛🟨⬛🟨
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1499456746993045507,everyone,1070500400371912705,,"[{'type': 'replied_to', 'id': '1520835211487248384'}]",1070500400371912705,,
1521261454032535552,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:48.000Z,"Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜🟨🟩⬜🟨
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521261454032535552,everyone,1476846694826340352,,,,,
1521261452002492416,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:48.000Z,"Wordle 318 3/6

⬛🟩⬛⬛🟨
⬛🟩🟨⬛🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1521261452002492416,everyone,401665476,,,,,
1521261434348261377,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T22:52:44.000Z,"文字洗い出しがギリギリだった
Wordle 318 5/6

⬜⬜🟨⬜⬜
⬜🟨🟩⬜⬜
⬜⬜⬜⬜⬜
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521261434348261377,everyone,14143137,,,,,
1521261422931771392,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:41.000Z,"Wordle 318 5/6

⬜🟨🟨🟩⬜
⬜⬜⬜🟨⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,1520550362432028673,everyone,175752432,,"[{'type': 'replied_to', 'id': '1520897348964335616'}]",175752432,,
1521261405739139072,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",fr,2022-05-02T22:52:37.000Z,"Le Mot (@WordleFR) #114 4/6

⬛⬛⬛🟨🟩
⬛🟨⬛⬛🟩
🟨🟩🟨⬛🟩
🟩🟩🟩🟩🟩

https://t.co/y1c33p764g",Twitter for iPhone,1521261405739139072,everyone,776789125374640128,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/y1c33p764g', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1521261403805712385,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T22:52:36.000Z,"ふふふ

Wordle 318 3/6

⬛🟨⬛⬛⬛
🟨⬛⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521261403805712385,everyone,1056395895011332096,,,,,
1521261398407450624,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:35.000Z,"Wordle 318 6/6

⬛⬛🟨🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟩
⬛⬛⬛⬛⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521261398407450624,everyone,1362036700143362055,,,,,
1521261391839121408,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:34.000Z,"Wordle 318 4/6

⬛🟨🟨⬛⬛
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

4 it is",Twitter for iPhone,1504145321697452036,everyone,3075235249,,"[{'type': 'replied_to', 'id': '1520779884750123012'}]",3075235249,,
1521261373808050177,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ko,2022-05-02T22:52:29.000Z,"우리말 Wordle 122 4/6 
https://t.co/GltVAw5Eo3

🟨🟨🟨
🟨🟨🟨
🟨🟨🟨
🟩🟩🟩",Twitter for iPhone,1521261373808050177,everyone,895921710,"{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/GltVAw5Eo3', 'expanded_url': 'https://plan9.kr/wordle/', 'display_url': 'plan9.kr/wordle/'}]}",,,,
1521261370460749827,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:29.000Z,"Wordle 318 3/6

🟨⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521261370460749827,everyone,1233498496600285186,,,,,
1521261367625678848,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:28.000Z,"Wordle 318 3/6

⬛🟨🟨⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩",TweetDeck,1521261367625678848,everyone,152945082,,,,,
1521261363313938433,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T22:52:27.000Z,"Wordle 318 2/6*

⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩
天才かな。",Twitter for iPhone,1521261363313938433,everyone,2878463377,,,,,
1521261362705735680,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:27.000Z,"Wordle 318 4/6

⬜⬜⬜⬜⬜
⬜🟩🟨⬜🟩
⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521261362705735680,everyone,367706409,,,,,
1521261362630045697,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:27.000Z,"lot of different wordle clones out there that i could not care about until, unfortunately, now

TWICE Heardle #37

🔊🟩⬜️⬜️⬜️⬜️⬜️

https://t.co/rMu1oMA5gv",Twitter for Android,1521261362630045697,everyone,47268878,"{'urls': [{'start': 129, 'end': 152, 'url': 'https://t.co/rMu1oMA5gv', 'expanded_url': 'https://twice-heardle.glitch.me/', 'display_url': 'twice-heardle.glitch.me'}]}",,,,
1521261359916220416,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:26.000Z,"Wordle 318 4/6

⬛🟨🟨⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",Twitter for Android,1521261359916220416,everyone,140015999,,,,,
1521261351783759872,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ko,2022-05-02T22:52:24.000Z,"#한글 #워들 #Korean #Wordle https://t.co/IqQrsqQo5p 194 5/6

🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟨⬜🟨
⬜⬜🟨🟩🟩
🟩🟩🟩🟩🟩

뭔데이게",TweetDeck,1521261351783759872,everyone,1409930738653294597,"{'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/IqQrsqQo5p', 'expanded_url': 'http://k-wordle.com', 'display_url': 'k-wordle.com', 'status': 200, 'title': 'Korean Wordle - 한글 워들', 'description': 'Korean Wordle clone', 'unwound_url': 'https://nakosung.github.io/wordle/'}], 'hashtags': [{'start': 0, 'end': 3, 'tag': '한글'}, {'start': 4, 'end': 7, 'tag': '워들'}, {'start': 8, 'end': 15, 'tag': 'Korean'}, {'start': 16, 'end': 23, 'tag': 'Wordle'}]}",,,,
1521261348268785666,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:23.000Z,"Wordle 318 2/6*

Easy stuff😏😏

⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for Android,1486438386760048646,everyone,1482893731,,"[{'type': 'replied_to', 'id': '1521227884014325760'}]",1482893731,,
1521261346364436481,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:23.000Z,"Wordle 318 3/6

⬜⬜⬜🟨🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,1488339211417645062,everyone,441539739,,"[{'type': 'replied_to', 'id': '1520878739881553920'}]",441539739,,
1521261340408516608,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:21.000Z,"@emhakay @yoshua_yonatan @corporatelabor @Hamidahf @mujipi @mbakdiian @yuzamulia @bonarevano @rionipar @pawarestu @kinankin @afifai @barrysianturi Katla 103 5/6*

🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Wordle 318 4/6*

⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1479300526369951745,everyone,240194403,"{'mentions': [{'start': 0, 'end': 8, 'username': 'emhakay', 'id': '256515186'}, {'start': 9, 'end': 24, 'username': 'yoshua_yonatan', 'id': '105711588'}, {'start': 25, 'end': 40, 'username': 'corporatelabor', 'id': '259640134'}, {'start': 41, 'end': 50, 'username': 'Hamidahf', 'id': '49832858'}, {'start': 51, 'end': 58, 'username': 'mujipi', 'id': '67790077'}, {'start': 59, 'end': 69, 'username': 'mbakdiian', 'id': '1238711001840619525'}, {'start': 70, 'end': 80, 'username': 'yuzamulia', 'id': '83163814'}, {'start': 81, 'end': 92, 'username': 'bonarevano', 'id': '69223376'}, {'start': 93, 'end': 102, 'username': 'rionipar', 'id': '58185631'}, {'start': 103, 'end': 113, 'username': 'pawarestu', 'id': '1314102356'}, {'start': 114, 'end': 123, 'username': 'kinankin', 'id': '91585483'}, {'start': 124, 'end': 131, 'username': 'afifai', 'id': '74913061'}, {'start': 132, 'end': 146, 'username': 'barrysianturi', 'id': '2237377454'}]}","[{'type': 'replied_to', 'id': '1521237245448974336'}]",256515186,,
1521261337824964609,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:21.000Z,"Wordle 318 3/6

⬜⬜🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

Luck!",Twitter for iPhone,1521261337824964609,everyone,2164301101,,,,,
1521261336965283840,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:21.000Z,"Wordle 318 5/6

⬛🟩⬛⬛⬛
⬛🟩🟨⬛🟩
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521261336965283840,everyone,63126788,,,,,
1521261325657251840,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:18.000Z,"Wordle 318 3/6

⬛🟩⬛⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521261325657251840,everyone,1372242008169967618,,,,,
1521261311862190085,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:15.000Z,"Wordle 317 3/6

⬜⬜⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
back at it😬",Twitter for iPhone,1521261311862190085,everyone,1401968225617911808,,,,,
1521261310037487616,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:14.000Z,"Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521261310037487616,everyone,737317601462747140,,,,,
1521261308896808964,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:14.000Z,"Wordle 317 4/6

🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521261308896808964,everyone,14730374,,,,,
1521261288554475522,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",sl,2022-05-02T22:52:09.000Z,"Wordle 318 5/6

⬛⬛🟨🟩⬛
⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Pes te blentaj! Besedle št. 111: 6/6

⬛🟨⬛⬛⬛
🟨⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

Trekle 122 5/6: 🔘🔘

🖖 ⬜ 🟩 ⬜ ⬜ 
⬜ ⬜ ⬜ ⬜ 🖖 
🖖 🖖 🖖 🖖 ⬜ 
🖖 ⬜ 🟩 ⬜ ⬜ 
🟩 🟩 🟩 🟩 🟩",Twitter for Android,1521261288554475522,everyone,16184339,,,,,
1521261282779099137,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:52:08.000Z,"Wordle 318 5/6

⬜🟨🟨⬜⬜
⬜🟩🟨⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
#dailywordleclub",Twitter for Android,1521261282779099137,everyone,1453972909676896260,"{'hashtags': [{'start': 46, 'end': 62, 'tag': 'dailywordleclub'}]}",,,,
1521261239912919040,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:51:57.000Z,"Wordle 318 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521261239912919040,everyone,1023847501,,,,,
1521261237543129088,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:51:57.000Z,"@BlueDodoBird Very lucky Wordle 318 2/6

⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPad,1521248945053528065,everyone,1506914451412291585,"{'mentions': [{'start': 0, 'end': 13, 'username': 'BlueDodoBird', 'id': '1136217449701863424'}]}","[{'type': 'replied_to', 'id': '1521248945053528065'}]",1136217449701863424,,
1521261234292928513,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:51:56.000Z,"Wordle 318 6/6

⬛⬛🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛⬛⬛⬛🟨
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521261234292928513,everyone,1583244331,,,,,
1521261231348527104,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:51:55.000Z,"Wordle 318 5/6

⬜⬜🟨⬜⬜
🟨⬜🟩⬜⬜
⬜🟨🟩⬜⬜
⬜🟨🟨🟨🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1521261231348527104,everyone,952519772389875713,,,,,
1521261227804340224,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:51:55.000Z,"Wordle 318 4/6

⬜🟨🟨🟨🟨
⬜⬜⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,1494155108321722368,everyone,58711247,,"[{'type': 'replied_to', 'id': '1520874515496325120'}]",58711247,,
1521261224591503360,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:51:54.000Z,"Wordle 318 4/6

🟨⬜⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521261224591503360,everyone,388125509,,,,,
1521261217683226626,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:51:52.000Z,"Wordle 317 4/6

⬜⬜⬜⬜🟩
🟨⬜⬜⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521261217683226626,everyone,28004252,,,,,
1521261176151232512,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:51:42.000Z,"Wordle Tildes #63 5/6

⬜⬜⬜⬜⬜🟩
⬜🟩⬜⬜⬜🟩
⬜🟨⬜⬜🟨🟩
⬜🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/HPYiNRKwBF",Twitter for iPhone,1521261176151232512,everyone,214962044,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/HPYiNRKwBF', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521261170011021312,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T22:51:41.000Z,"Wordle 318 3/6

⬜🟨🟩⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1521261170011021312,everyone,99583537,,,,,
1521261158828699648,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-02T22:51:38.000Z,"Wordle (ES)  #116 X/6
ESA WEÁ NO ES UNA PALABRA
😡😡😡😡
🟩⬜🟨⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜

https://t.co/aAXrpWUcFj",Twitter for Android,1486313380730204162,everyone,30679791,"{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/aAXrpWUcFj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'type': 'replied_to', 'id': '1520777195387559942'}]",30679791,,
