id,author_id,lang,created_at,text,public_metrics,reply_settings,possibly_sensitive,source,conversation_id,context_annotations,referenced_tweets,entities,in_reply_to_user_id,attachments,geo
1521193506479521795,1976089086,en,2022-05-02T18:22:49.000Z,"Wordle 317 5/6

⬛⬛🟩⬛🟨
🟨🟨🟩⬛⬛
🟨⬛🟩🟨🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193506479521795,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193488490315776,63123430,ko,2022-05-02T18:22:44.000Z,"양호하군

Wordle 318 3/6

⬜⬜⬜🟩⬜
⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521193488490315776,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193482815160321,1374513021440040968,en,2022-05-02T18:22:43.000Z,"Wordle 317 3/6

⬛⬛⬛⬛⬛
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193482815160321,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193482756362240,9859402,en,2022-05-02T18:22:43.000Z,"Wordle 317 5/6

🟩⬛🟩🟩🟨
🟩⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193482756362240,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193481820983296,1258896298473857025,es,2022-05-02T18:22:43.000Z,"Estoy muy seguro que eso no es español!

Wordle (ES)  #116 6/6

⬜⬜🟨🟨🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/SsA5VBef74","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1521193481820983296,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/SsA5VBef74', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521193464465080321,1151685533816504320,en,2022-05-02T18:22:38.000Z,"Wordle 317 4/6

🟩⬛⬛⬛⬛
🟩⬛🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1521193464465080321,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193461403193344,2355664884,en,2022-05-02T18:22:38.000Z,"My 35th game where I finish in 4 tries!

Wordle 317 4/6

⬜⬜⬜🟨🟨
⬜🟨⬜⬜⬜
⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,False,Twitter Web App,1521193461403193344,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193457565413376,1173191296552325120,ja,2022-05-02T18:22:37.000Z,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩
 https://t.co/7WOnUz9Yp5","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521193457565413376,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/7WOnUz9Yp5', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}]}",,,
1521193435050430464,100057130,en,2022-05-02T18:22:31.000Z,"Wordle 317 4/6

⬜⬜⬜⬜🟨
🟩⬜🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193435050430464,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193434089984001,1612698379,tr,2022-05-02T18:22:31.000Z,"Wordle Türkçe 317 4/6

🟩⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩

https://t.co/hJUbP3ijLH","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193434089984001,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/hJUbP3ijLH', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,
1521193427626606594,1424616005096153091,en,2022-05-02T18:22:30.000Z,"Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193427626606594,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193423994249219,807997310559023104,en,2022-05-02T18:22:29.000Z,"Wordle 317 4/6

⬛⬛⬛⬛🟨
🟨⬛⬛🟩⬛
⬛⬛⬛🟩🟨
🟩🟩🟩🟩🟩
slay","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193423994249219,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193416947904515,229689940,en,2022-05-02T18:22:27.000Z,"Wordle 317 4/6

⬜⬜⬜⬜⬜
🟩⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter Web App,1521193416947904515,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193408928403457,860762641,en,2022-05-02T18:22:25.000Z,"Wordle 317 6/6

⬜🟨⬜⬜⬜
⬜⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193408928403457,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193403161055232,720402475358900224,en,2022-05-02T18:22:24.000Z,"Wordle 317 5/6

⬛🟨⬛⬛⬛
🟨⬛🟩⬛🟨
🟩⬛🟩🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193403161055232,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193395519115264,761875804997509120,en,2022-05-02T18:22:22.000Z,"Wordle 317 6/6

never thought wordle would be so fun

⬛🟨🟨⬛⬛
🟨⬛⬛⬛🟨
🟩⬛⬛⬛🟨
⬛⬛⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521193395519115264,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193393241612288,1347204015021555714,en,2022-05-02T18:22:22.000Z,"Wordle 317 5/6

🟩⬛⬛⬛⬛
🟨🟩⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193393241612288,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193385490452481,858433665025490944,en,2022-05-02T18:22:20.000Z,"Wordle 317 5/6

🟩⬜⬜🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩grrr","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193385490452481,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193377756114944,19098724,en,2022-05-02T18:22:18.000Z,"Wordle 317 3/6

⬜⬜⬜⬜⬜
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193377756114944,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193368885547008,1268552640771682304,en,2022-05-02T18:22:16.000Z,"Wordle 318 5/6

🟨🟨⬛🟨⬛
⬛⬛⬛🟨⬛
⬛⬛⬛🟩🟩
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193368885547008,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193366188290048,26681924,en,2022-05-02T18:22:15.000Z,"@Teknowledge420 @GiseleDubson Wordle 317 3/6

Much easier than the last couple of days. 

🟩⬛⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521133325368266753,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","[{'type': 'replied_to', 'id': '1521192910514835456'}]","{'mentions': [{'start': 0, 'end': 15, 'username': 'Teknowledge420', 'id': '819007623110492161'}, {'start': 16, 'end': 29, 'username': 'GiseleDubson', 'id': '118220176'}]}",819007623110492161,,
1521193363977953281,848607667425873924,en,2022-05-02T18:22:15.000Z,"Wordle (ES)  #116 6/6

⬜🟨🟨⬜⬜
🟩🟨⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/pexF7UaCJh","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193363977953281,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/pexF7UaCJh', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521193357418016768,924144960,en,2022-05-02T18:22:13.000Z,"Wordle 318 2/6

🟨⬛🟨⬛🟩
🟩🟩🟩🟩🟩
Well  that  was  unexpected!","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",everyone,False,Twitter Web App,1521193357418016768,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193355492921350,387621297,tr,2022-05-02T18:22:13.000Z,"Wordle Türkçe 317 4/6

⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜⬜🟩⬜
🟩🟩🟩🟩🟩

https://t.co/6XhCber7DC","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter Web App,1521193355492921350,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/6XhCber7DC', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,
1521193330012573696,1057257274216009728,en,2022-05-02T18:22:06.000Z,"Wordle 317 5/6

⬛⬛⬛⬛🟨
⬛🟨🟩⬛⬛
🟨⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193330012573696,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193312715223040,1390399694627614721,es,2022-05-02T18:22:02.000Z,"Wordle Científico #50 4/6

⬜⬜⬜🟨🟩
🟩⬜🟨🟨🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/HZ4Au0jaQn","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1521193312715223040,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/HZ4Au0jaQn', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,
1521193309485637632,30034322,en,2022-05-02T18:22:02.000Z,"Wordle 317 3/6

🟩⬛⬛🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193309485637632,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193298597228545,747320696,tr,2022-05-02T18:21:59.000Z,"Wordle 317 5/6

⬜🟨⬜⬜⬜
⬜🟨⬜🟩🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩 gıreyt!","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193298597228545,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193295946424323,121415264,ja,2022-05-02T18:21:58.000Z,"2手目で判明した分を一部考慮せずに3手目入れてしまった……アホや(*_*)

Wordle 317 4/6

⬜⬜⬜🟨⬜
⬜🟨🟩⬜🟩
🟩🟨⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521193295946424323,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193282390396928,50908425,en,2022-05-02T18:21:55.000Z,"Wordle 317 4/6

⬛🟨⬛⬛🟨
🟨🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩 https://t.co/QI7veOg9Uc","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521193282390396928,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/QI7veOg9Uc', 'expanded_url': 'https://twitter.com/jahykes/status/1521193282390396928/photo/1', 'display_url': 'pic.twitter.com/QI7veOg9Uc', 'media_key': '16_1521193275838943235'}]}",,{'media_keys': ['16_1521193275838943235']},{'place_id': '3df0e3eb1e91170b'}
1521193262316462080,336703887,en,2022-05-02T18:21:50.000Z,"Wordle 317 5/6

🟩⬛⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193262316462080,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193238014480384,106021145,en,2022-05-02T18:21:45.000Z,"Wordle 318 5/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193238014480384,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193221791043592,849116392494428160,ru,2022-05-02T18:21:41.000Z,"Игра😭😭😭
 Wordle (RU) День #116 X/6

🟨⬜⬜⬜⬜
⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
🟨⬜🟩⬜⬜

#вордли 

Отгадайте слово на  https://t.co/NYmj6MyCwP","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521193221791043592,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'hashtags': [{'start': 73, 'end': 80, 'tag': 'вордли'}], 'urls': [{'start': 103, 'end': 126, 'url': 'https://t.co/NYmj6MyCwP', 'expanded_url': 'https://wordle.belousov.one', 'display_url': 'wordle.belousov.one'}]}",,,
1521193217185644545,716508522,en,2022-05-02T18:21:40.000Z,"And that's how it's done, just like once upon a time...😎😏
#Monday #Wordle #Game
#Wordle317 3/6
⬛⬛🟨⬛⬛
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩
@AartiUSingla @singlamohit @chandanas @TheKindDoc @punjabi_aarti @ishwarya__amin @ahankari","{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",everyone,False,Twitter for Android,1521193217185644545,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'hashtags': [{'start': 58, 'end': 65, 'tag': 'Monday'}, {'start': 66, 'end': 73, 'tag': 'Wordle'}, {'start': 74, 'end': 79, 'tag': 'Game'}, {'start': 80, 'end': 90, 'tag': 'Wordle317'}], 'mentions': [{'start': 113, 'end': 126, 'username': 'AartiUSingla', 'id': '69603424'}, {'start': 127, 'end': 139, 'username': 'singlamohit', 'id': '126398056'}, {'start': 140, 'end': 150, 'username': 'chandanas', 'id': '101567658'}, {'start': 151, 'end': 162, 'username': 'TheKindDoc', 'id': '2257139660'}, {'start': 163, 'end': 177, 'username': 'punjabi_aarti', 'id': '4012310838'}, {'start': 178, 'end': 193, 'username': 'ishwarya__amin', 'id': '739495467734556672'}, {'start': 194, 'end': 203, 'username': 'ahankari', 'id': '123614118'}]}",,,
1521193204502065152,955509344,ja,2022-05-02T18:21:37.000Z,"ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩⬛⬛

https://t.co/4njOOYlmfD
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521193204502065152,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,"{'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/4njOOYlmfD', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,
1521193196507652096,889283072536879104,en,2022-05-02T18:21:35.000Z,"Wordle 317 4/6*

⬛⬛⬛⬛⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
There's a very obvious thing I can say here but I don't feel like trying it","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter Web App,1521193196507652096,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521193184063275008,300288188,en,2022-05-02T18:21:32.000Z,"Wordle Tildes #63 4/6

⬜⬜⬜⬜⬜🟩
⬜🟩⬜⬜⬜🟩
🟨🟩⬜⬜⬜🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/P0iufXEXbl","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521193184063275008,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/P0iufXEXbl', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521711690043170820/rO79OYE2?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521711690043170820/rO79OYE2?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/tildes/index.html'}]}",,,
