id,protected,verified,description,name,url,username,profile_image_url,public_metrics,pinned_tweet_id,location,entities
1013813866126630912,False,False,#DAMION: no te tengo silenciado !!! (he/him) ㅤ ㅤ,jorge 𓀡,https://t.co/rN4ypRR2rr,needydamien,https://pbs.twimg.com/profile_images/1516394738282287108/qLK_gUIf_normal.jpg,"{'followers_count': 2543, 'following_count': 2704, 'tweet_count': 55439, 'listed_count': 26}",1.3509074931746693e+18,doja x1,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rN4ypRR2rr', 'expanded_url': 'https://needydamien.carrd.co/', 'display_url': 'needydamien.carrd.co'}]}, 'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'DAMION'}]}}"
1494437262,False,False,but anything worth doing is worth doing badly | she/her | virgo ☼ scorpio ☾ aries ↑ | @mossvvtch c’est la vie | eng/한 ok |,°✿｡:.*lucy*.:｡✿°,,lucipherer,https://pbs.twimg.com/profile_images/1475174099190046725/wzbaC-Ut_normal.jpg,"{'followers_count': 531, 'following_count': 140, 'tweet_count': 57016, 'listed_count': 12}",1.4665044303966659e+18, 🇰🇷,"{'description': {'mentions': [{'start': 86, 'end': 96, 'username': 'mossvvtch'}]}}"
1411069020548259840,False,False,sleepy/bench/smile/yiptwt and Star Wars fan by law,🎗ghost🎗PINK PARROTS,,ghostgobrrr1,https://pbs.twimg.com/profile_images/1514642946435428353/BOOjWVrh_normal.png,"{'followers_count': 281, 'following_count': 588, 'tweet_count': 3033, 'listed_count': 9}",1.5177204702415667e+18,they/she/he,
324979893,False,False,Oftalmopediatría y estrabismo IOR. PhD. Somos el cosmos que sueña consigo mismo. Sodolipia escotilisgi fralicapersu.Todo pasa por una mitad. 🏳️‍🌈,Carlos,,CarlosNarvaez91,https://pbs.twimg.com/profile_images/1305258276548943872/_b-YyB8S_normal.jpg,"{'followers_count': 491, 'following_count': 831, 'tweet_count': 10632, 'listed_count': 6}",1.4470764979452068e+18,San Junípero,
14422294,False,False,"Freelance Photographer, video game enthusiast, professional Super Mario impersonator, and all around swell guy!! #vidgames! 4 Lyfe",Parisi,https://t.co/WJUHNspTcL,Parisi2274,https://pbs.twimg.com/profile_images/708167118856933376/OsMGQgX2_normal.jpg,"{'followers_count': 573, 'following_count': 585, 'tweet_count': 52519, 'listed_count': 34}",,NYC,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WJUHNspTcL', 'expanded_url': 'http://Gaming-age.com', 'display_url': 'Gaming-age.com'}]}, 'description': {'hashtags': [{'start': 113, 'end': 122, 'tag': 'vidgames'}]}}"
1114533618850914304,False,False,She/her 🇮🇳🏳️‍🌈 || a disappointment at my finest,boobies,,UrLocalNaai,https://pbs.twimg.com/profile_images/1519975270064828416/IVDJTPNz_normal.jpg,"{'followers_count': 240, 'following_count': 556, 'tweet_count': 20110, 'listed_count': 2}",1.2859376678139044e+18,"Johannesburg, South Africa",
149803863,False,False,"Love sport especially The NFL, F1 and Football. Always happy to say hi. he/him",Adam Muflahi,,SuperdooperAdam,https://pbs.twimg.com/profile_images/1452397949565259780/PqKb_wKN_normal.jpg,"{'followers_count': 225, 'following_count': 960, 'tweet_count': 2596, 'listed_count': 4}",,"West Midlands, England",
29241208,False,False,Las cosas que realmente importan en la vida son las que no se ven,Beiita Salvador,https://t.co/e1TSAhtR4b,BeiitaSalvador,https://pbs.twimg.com/profile_images/857240512482471941/GVm80K92_normal.jpg,"{'followers_count': 200, 'following_count': 252, 'tweet_count': 12676, 'listed_count': 2}",,"Madrid, Spain","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/e1TSAhtR4b', 'expanded_url': 'http://nevergrownup9.tumblr.com', 'display_url': 'nevergrownup9.tumblr.com'}]}}"
134871638,False,False,#Architect #Interior_designer #SUST #Musician #Sudan #Africa #Earth,محجوبة بت سعاد 💕,,Eman_M7joub,https://pbs.twimg.com/profile_images/1413650390906773519/PVSek_Sn_normal.jpg,"{'followers_count': 1162, 'following_count': 407, 'tweet_count': 22700, 'listed_count': 1}",1.3806206933778104e+18,sudan,"{'description': {'hashtags': [{'start': 0, 'end': 10, 'tag': 'Architect'}, {'start': 11, 'end': 29, 'tag': 'Interior_designer'}, {'start': 30, 'end': 35, 'tag': 'SUST'}, {'start': 36, 'end': 45, 'tag': 'Musician'}, {'start': 46, 'end': 52, 'tag': 'Sudan'}, {'start': 53, 'end': 60, 'tag': 'Africa'}, {'start': 61, 'end': 67, 'tag': 'Earth'}]}}"
1314502843907346432,False,False,"I'm a young border terrier enjoying snoozing, zoomies and chasing my ball.  Born Aug 2020 and joined my family Oct 2020😈😈 . proud member of the BT Posse.",PlutotheBT OBE💙,,PlutotheT,https://pbs.twimg.com/profile_images/1497489755860316162/4jAcopKI_normal.jpg,"{'followers_count': 592, 'following_count': 245, 'tweet_count': 258, 'listed_count': 2}",,,
100583620,False,False,"they know your worth, they're just hoping that you don't",jayne with a y 🖤,,chunksnanna,https://pbs.twimg.com/profile_images/1449115349199245313/v38R6sCT_normal.jpg,"{'followers_count': 195, 'following_count': 98, 'tweet_count': 18552, 'listed_count': 4}",,with my grandbabies ❤❤❤💙,
2746653653,False,False,"@GTGgrupo. Verborrea sin complejos. Me encantan las personas en distancias cortas, no las aglomeraciones. Cualquier charla es bienvenida. Aprendiz de todo.",David Blasco 🅖🅣🅖,https://t.co/G4jJF3FxKp,davidblascoGTG,https://pbs.twimg.com/profile_images/1384176797365903368/O-iWpoq2_normal.jpg,"{'followers_count': 412, 'following_count': 717, 'tweet_count': 9362, 'listed_count': 22}",9.883217886807204e+17,On the road,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G4jJF3FxKp', 'expanded_url': 'https://elblogdedavidblasco.wordpress.com/', 'display_url': 'elblogdedavidblasco.wordpress.com'}]}, 'description': {'mentions': [{'start': 0, 'end': 9, 'username': 'GTGgrupo'}]}}"
130497880,False,False,フォローは×,なむ,,namu036,https://pbs.twimg.com/profile_images/1521632080760692736/VttU-sry_normal.png,"{'followers_count': 0, 'following_count': 24, 'tweet_count': 13367, 'listed_count': 0}",,,
1185144241628024832,False,False,"🇪🇺🏳️‍🌈
she/her

Always tired

likely to be drinking a cup of tea and staring at my plants

🐈",Trenitalia hate account IISofia II DANCE FEVER🪴🐝,,bbouganvilleas,https://pbs.twimg.com/profile_images/1496519718383013900/wjiw2sfs_normal.jpg,"{'followers_count': 361, 'following_count': 427, 'tweet_count': 3305, 'listed_count': 2}",1.3178415656504566e+18,,
1028592476288892928,False,False,🦦,Nad,https://t.co/UPmbVLUqqx,ngaarcia00,https://pbs.twimg.com/profile_images/1505926000584105985/WvXuVtIX_normal.jpg,"{'followers_count': 259, 'following_count': 238, 'tweet_count': 67768, 'listed_count': 0}",,"Alicante, España","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UPmbVLUqqx', 'expanded_url': 'https://www.instagram.com/nadgarcia00/?hl=es', 'display_url': 'instagram.com/nadgarcia00/?h…'}]}}"
2174648216,False,False,Long Live Christian Taylor 💕,KLutch,,KarynvsKL,https://pbs.twimg.com/profile_images/1461144791136280577/gFiU8JmF_normal.jpg,"{'followers_count': 652, 'following_count': 584, 'tweet_count': 110819, 'listed_count': 67}",1.52219953607211e+18,New Orleans,
1486823665488568320,False,False,,FFS,,Fernand07394483,https://pbs.twimg.com/profile_images/1489751928762478597/1Ca9rcvs_normal.jpg,"{'followers_count': 4, 'following_count': 41, 'tweet_count': 448, 'listed_count': 0}",,,
1386376867310092288,False,False,,kisko,,fjc162,https://pbs.twimg.com/profile_images/1521215450020986881/Tk2_MVa5_normal.jpg,"{'followers_count': 2869, 'following_count': 3637, 'tweet_count': 61458, 'listed_count': 9}",1.4953176615296123e+18,,
34998484,False,False,"My Healthy Lifestyle Inspiring Others to Lead an active life too! #NordicWalking Instructor, love walking love travel #keepwalking",Dame WessexNordic 🇺🇦🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://t.co/UwBnGPXglZ,WessexNordic,https://pbs.twimg.com/profile_images/1182959594307543040/UMoPp551_normal.jpg,"{'followers_count': 1163, 'following_count': 2627, 'tweet_count': 8563, 'listed_count': 20}",8.257730633965896e+17,Marlborough,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UwBnGPXglZ', 'expanded_url': 'http://www.walxwessex.co.uk', 'display_url': 'walxwessex.co.uk'}]}, 'description': {'hashtags': [{'start': 66, 'end': 80, 'tag': 'NordicWalking'}, {'start': 118, 'end': 130, 'tag': 'keepwalking'}]}}"
1410777697,False,False,Disfrutando de Madrid en bici desde 2012.,Elena 🚲,,elencita_,https://pbs.twimg.com/profile_images/1455114046496182283/snLDr0J4_normal.jpg,"{'followers_count': 1887, 'following_count': 1063, 'tweet_count': 34530, 'listed_count': 83}",7.706554038268764e+17,"Madrid, Comunidad de Madrid",
32522772,False,False,"Flamengo, Carioca, Biólogo.",Fábio Carvalho,,fmvcarvalho,https://pbs.twimg.com/profile_images/1496966092882944005/u_tzQtr5_normal.jpg,"{'followers_count': 83, 'following_count': 179, 'tweet_count': 1871, 'listed_count': 1}",,,
3870742289,False,False,"Kütahya TOKİ 
LEDA Grup
#BEŞİKTAŞ#",Ahmet,https://t.co/QCQyLIjmte,ozgurahmet13,https://pbs.twimg.com/profile_images/1509433316302282752/t0idRfr0_normal.jpg,"{'followers_count': 116, 'following_count': 162, 'tweet_count': 208, 'listed_count': 7}",, Kütahya,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QCQyLIjmte', 'expanded_url': 'https://www.linkedin.com/in/ahmet-%C3%B6zg%C3%BCr-741929b5/', 'display_url': 'linkedin.com/in/ahmet-%C3%B…'}]}}"
14102589,False,False,"Wildlife photography, world traveler. AI/ML. Corabo/MindTech/MSFT
Progressive. Women, BIPOC, LGBTQ ally
Modernist cuisine and fasting",bronder 🇺🇦,https://t.co/ncIfwwLU4v,bronder,https://pbs.twimg.com/profile_images/1411471163058921474/yT8dw6G6_normal.jpg,"{'followers_count': 401, 'following_count': 803, 'tweet_count': 10237, 'listed_count': 17}",,Silicon Valley,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ncIfwwLU4v', 'expanded_url': 'https://www.mindtech.global/company/management-directors', 'display_url': 'mindtech.global/company/manage…'}]}}"
339723392,False,False,,Talieta,,Natalia_22_blo,https://pbs.twimg.com/profile_images/1065736300685217792/BzbcvsKU_normal.jpg,"{'followers_count': 126, 'following_count': 176, 'tweet_count': 29662, 'listed_count': 0}",,Benicarló ,
1020276218019700736,False,False,Una vez conocí a Javier Clemente,Don Vito,,SrConsiglieri,https://pbs.twimg.com/profile_images/1483485134338805770/w9Zokphs_normal.jpg,"{'followers_count': 47, 'following_count': 124, 'tweet_count': 1276, 'listed_count': 0}",1.372301752201003e+18,"Madrid, España",
1674029412,False,False,"25
Studentin aus Deutschland
Nachhilfelehererin
Historikerin
Literaturwissenschaftlerin
Sprachwissenschaftlerin
Bachelorette
Sternzeichen Fische
INFJ",Lieschen_97,,AkiNeeTan,https://pbs.twimg.com/profile_images/1182982783746105344/fiteQvcJ_normal.jpg,"{'followers_count': 23, 'following_count': 52, 'tweet_count': 1031, 'listed_count': 0}",,"Kamen, Deutschland",
380189237,False,False,Often the smallest person in any given room of adults...former VP of Maui Chamber of Commerce.,nancy neff,,nancyneff2,https://pbs.twimg.com/profile_images/1197745843110940674/7xUbS-OV_normal.jpg,"{'followers_count': 2746, 'following_count': 5000, 'tweet_count': 358166, 'listed_count': 79}",,Colorful Culver City CA,
1257065300979261440,False,False,,Lady-Entropy,,LadyEntropy1,https://pbs.twimg.com/profile_images/1257067777791311872/ZcxhQJi4_normal.jpg,"{'followers_count': 9, 'following_count': 188, 'tweet_count': 169, 'listed_count': 0}",,"Huddersfield, England",
1257119318996901888,False,False,average cat enjoyer ☀︎ i crochet a lot 😗,lilymeowmeow,https://t.co/D1PJQ7Mxyq,pamplemoube,https://pbs.twimg.com/profile_images/1484163251806035972/TtAlPaFR_normal.jpg,"{'followers_count': 85, 'following_count': 348, 'tweet_count': 9147, 'listed_count': 2}",1.3856452471459553e+18,she/they ☀︎ 18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/D1PJQ7Mxyq', 'expanded_url': 'https://www.ravelry.com/patterns/library/bt21-chimmy-3', 'display_url': 'ravelry.com/patterns/libra…'}]}}"
747911704495919104,False,False,"Retired at last but still wondering what to do when I grow up.
#WASPI
#IStandWithJeremyCorbyn",Jenny 🐝💜🦕💙🌹🇪🇺☮🌍,,JennySuttie,https://pbs.twimg.com/profile_images/1444268890159263744/nLnPMNhI_normal.jpg,"{'followers_count': 189, 'following_count': 643, 'tweet_count': 862, 'listed_count': 0}",,"Devonshire, England.","{'description': {'hashtags': [{'start': 63, 'end': 69, 'tag': 'WASPI'}, {'start': 70, 'end': 93, 'tag': 'IStandWithJeremyCorbyn'}]}}"
1266425085432410112,False,False,"Boquita, los Stones y mi vieja",Flor,,Flortapa2,https://pbs.twimg.com/profile_images/1510855450362847232/SHIB1U3r_normal.jpg,"{'followers_count': 13, 'following_count': 89, 'tweet_count': 113, 'listed_count': 0}",,,
26502872,False,False,"Don't follow me, follow Spurs💙
MotoGP addict💙💛
UFC junkie💯
Vegan 🌱
Intelligent, well educated woman that says fuck a lot",MistySea,,Miss_MonkeyFace,https://pbs.twimg.com/profile_images/1462101850799460361/O0BYhf6m_normal.jpg,"{'followers_count': 2531, 'following_count': 2316, 'tweet_count': 85136, 'listed_count': 13}",,,
493803792,False,False,"pronouns/are/stupid
When you block someone, you're not proving yourself right, you're proving your argument is wrong. | Psalms 46:10",Joel Stoner,https://t.co/FJpf53XZXb,MayorJoelStoner,https://pbs.twimg.com/profile_images/1353195244947431424/mMH4JUvy_normal.jpg,"{'followers_count': 47, 'following_count': 189, 'tweet_count': 8140, 'listed_count': 0}",1.4320963860912046e+18,"Macks Creek, MO, USA","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FJpf53XZXb', 'expanded_url': 'http://mackscreek.org', 'display_url': 'mackscreek.org'}]}}"
3151826987,False,False,De Huesca. Computer Science @UniversityLeeds.,Alejandro Bertinelli,,alexberti02,https://pbs.twimg.com/profile_images/1505351766841434114/jSauGZSH_normal.jpg,"{'followers_count': 111, 'following_count': 146, 'tweet_count': 4156, 'listed_count': 1}",1.3869824525524705e+18,"Leeds, England","{'description': {'mentions': [{'start': 28, 'end': 44, 'username': 'UniversityLeeds'}]}}"
3313491076,False,False,celiaco pero buen muchacho,felipe,,felims7,https://pbs.twimg.com/profile_images/1516075668827787272/X0CZAJ7S_normal.jpg,"{'followers_count': 235, 'following_count': 269, 'tweet_count': 2013, 'listed_count': 0}",,Valladolid,
1080511021717078016,False,False,ven que quiero contarte que eres mi frase sin punto y a parte 💔,sil 🌪,,kosnaila,https://pbs.twimg.com/profile_images/1427575869099368462/DhDgUeER_normal.jpg,"{'followers_count': 132, 'following_count': 221, 'tweet_count': 6755, 'listed_count': 0}",,Mi cama,
44895301,False,False,Recovering Republican who has and always will be Country First & Never Trump,MyFavoriteColorIsBlue,,RaeHedstrom,https://pbs.twimg.com/profile_images/1360923533862404096/S5FNcgsc_normal.jpg,"{'followers_count': 109, 'following_count': 269, 'tweet_count': 2652, 'listed_count': 6}",,"Durham, North Carolina",
1210972094,False,False,La vida es eso que pasa mientras suena Bohemian Rhapsody.,Javier Hernández,,javierhp10,https://pbs.twimg.com/profile_images/1519280758665498624/NkiEb_sN_normal.jpg,"{'followers_count': 86, 'following_count': 286, 'tweet_count': 1734, 'listed_count': 0}",,"Coslada, Madrid,España ",
389516094,False,False,Passionate socialist & not afraid to say it #SaveOurNHS #WeAreCorbyn #Justice4Grenfell #CorbynProject #BlackLivesMatter #FreePalestine #OrdinaryLeft,Michelle 💚 💙 😷 #JoinAUnion #BigPowerOff,,mconway70,https://pbs.twimg.com/profile_images/1517920318559592450/alhOWNLK_normal.jpg,"{'followers_count': 11979, 'following_count': 13179, 'tweet_count': 518939, 'listed_count': 173}",1.5142867932224061e+18,"Bolton, England","{'description': {'hashtags': [{'start': 44, 'end': 55, 'tag': 'SaveOurNHS'}, {'start': 56, 'end': 68, 'tag': 'WeAreCorbyn'}, {'start': 69, 'end': 86, 'tag': 'Justice4Grenfell'}, {'start': 87, 'end': 101, 'tag': 'CorbynProject'}, {'start': 102, 'end': 119, 'tag': 'BlackLivesMatter'}, {'start': 120, 'end': 134, 'tag': 'FreePalestine'}, {'start': 135, 'end': 148, 'tag': 'OrdinaryLeft'}]}}"
3235950971,False,False,AYIUMPAAAAA,ªlberto,,alberto_namas,https://pbs.twimg.com/profile_images/1516701345755062276/0A8Gh-zD_normal.jpg,"{'followers_count': 144, 'following_count': 1066, 'tweet_count': 7092, 'listed_count': 14}",1.0146505796274094e+18,Mordor,
4951851,False,False,発言は 個人の見解 所属する 組織のものでは ありませんから。,ハムスターの原罪🐹,https://t.co/08EwUXpeSj,rioriost,https://pbs.twimg.com/profile_images/1245904895032446976/McYDruee_normal.jpg,"{'followers_count': 6272, 'following_count': 1675, 'tweet_count': 307937, 'listed_count': 242}",1.485479248328487e+18,千葉 市川市,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/08EwUXpeSj', 'expanded_url': 'https://rio.st/', 'display_url': 'rio.st'}]}}"
426115682,False,False,Me se nota enseguía de que tengo karrera.,JuanFra,,JuanFraHernande,https://pbs.twimg.com/profile_images/1444936078142627842/QVNTB0QO_normal.jpg,"{'followers_count': 1241, 'following_count': 794, 'tweet_count': 14567, 'listed_count': 6}",1.287304631001985e+18,En la piña debajo del mar.,
16647341,False,False,But Dredd is a Judge - and Judges are not ordinary men. 'Gaze into the fist of Dredd!',Paul Davies,,DocHorror,https://pbs.twimg.com/profile_images/1119019420456771586/-ZrWgFMe_normal.jpg,"{'followers_count': 47, 'following_count': 174, 'tweet_count': 2114, 'listed_count': 1}",,"Dundalk, Ireland",
1283098059623333888,False,False,,Hashashan,,Hashashan2,https://pbs.twimg.com/profile_images/1283098476717445124/MBKAPRfa_normal.jpg,"{'followers_count': 54, 'following_count': 331, 'tweet_count': 460, 'listed_count': 0}",,,
1165792761368502272,False,False,"♀️ Radfem
🌍 Vegan
📖 Iluminación, captación y tratamiento de imagen.
📖 Grado en promoción de igualdad de género.",Andrea 💜,https://t.co/ifrUVz97pX,andreuusky,https://pbs.twimg.com/profile_images/1385916075594895369/zgZQh7v0_normal.jpg,"{'followers_count': 124, 'following_count': 559, 'tweet_count': 8617, 'listed_count': 0}",1.4774266550987203e+18,"Madrid, Comunidad de Madrid","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ifrUVz97pX', 'expanded_url': 'https://www.instagram.com/andreuusky/?hl=es', 'display_url': 'instagram.com/andreuusky/?hl…'}]}}"
3306497440,False,False,Husband. Dog dad. Jazz lover. VA (Albermarle Co) Democrat. Tennis Track & Field.,Wesley: #53Pickup,,WPalmerCurl,https://pbs.twimg.com/profile_images/1501774661897662466/qBbbg-X__normal.jpg,"{'followers_count': 3088, 'following_count': 1031, 'tweet_count': 75536, 'listed_count': 52}",1.5216124188451922e+18,"Charlottesville, VA",
159445911,False,False,you can win me over with a Friends quote or a sweet tea. she/her,Emmaleigh-Berlin,,emm_berlin,https://pbs.twimg.com/profile_images/1032433524069093381/Hnm_She6_normal.jpg,"{'followers_count': 302, 'following_count': 711, 'tweet_count': 15438, 'listed_count': 3}",,in the south,
416129665,False,False,,zack,,zacharia_k,https://pbs.twimg.com/profile_images/1399399285049921537/6o_z_Utv_normal.jpg,"{'followers_count': 865, 'following_count': 875, 'tweet_count': 5017, 'listed_count': 0}",,"Nairobi, Kenya",
550602419,False,False,"Theater Generalist, Process Truster, Runner, Plant-Based Love Machine 🌱. Tweets are my own & nobody else's. He/him/""Daaaaad"". #TTP #Marathon22",Josh,,JB_Shakes,https://pbs.twimg.com/profile_images/1389576579475460097/Gr-n0gQR_normal.jpg,"{'followers_count': 323, 'following_count': 882, 'tweet_count': 10659, 'listed_count': 0}",6.315399107097805e+17,"Delco, AF","{'description': {'hashtags': [{'start': 126, 'end': 130, 'tag': 'TTP'}, {'start': 131, 'end': 142, 'tag': 'Marathon22'}]}}"
220695003,False,False,"Intento de escritora. Libros, música, cine, series y BTS.",Herondale⁷,,DearWeirdMaria,https://pbs.twimg.com/profile_images/1003755610847023106/JN3w1-P4_normal.jpg,"{'followers_count': 996, 'following_count': 1125, 'tweet_count': 127891, 'listed_count': 21}",1.4773497422712095e+18,Españita,
117217736,False,False,"Affiliate @Twitch Owner & CEO @XtremHard
Team Manager CSGO @DarkradEsports",Jorge Iglesias,https://t.co/SklHZM7ZS6,jigllop,https://pbs.twimg.com/profile_images/979770776785211393/5OBT5F0P_normal.jpg,"{'followers_count': 239, 'following_count': 321, 'tweet_count': 4552, 'listed_count': 2}",,"Badajoz, España","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SklHZM7ZS6', 'expanded_url': 'https://www.twitch.tv/jigllop', 'display_url': 'twitch.tv/jigllop'}]}, 'description': {'mentions': [{'start': 10, 'end': 17, 'username': 'Twitch'}, {'start': 30, 'end': 40, 'username': 'XtremHard'}, {'start': 59, 'end': 74, 'username': 'DarkradEsports'}]}}"
17617826,False,False,Marketing strategist and home cook.,Natalie Hocking,,natalie_hocking,https://pbs.twimg.com/profile_images/1498843927390031874/AzQ7ZCWV_normal.jpg,"{'followers_count': 37, 'following_count': 191, 'tweet_count': 257, 'listed_count': 2}",,"Brisbane, Australia",
1278318589,False,False,じいさん党員。🌈 MShannon、SeanHarris、AfdelingQ、PCushing、BKeaton、柳家喜多八、漱石、GalápagosIslands、Volcano、Feline、Gymnocalycium,橿原奎保,https://t.co/hkjbzUxT6Z,gcj_ds,https://pbs.twimg.com/profile_images/1407668183864025088/EmfiuPnC_normal.jpg,"{'followers_count': 136, 'following_count': 597, 'tweet_count': 35877, 'listed_count': 33}",1.089145351435563e+18,徒長と生長の間,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hkjbzUxT6Z', 'expanded_url': 'http://twilog.org/gcj_ds', 'display_url': 'twilog.org/gcj_ds'}]}}"
46363151,False,False,"If you are into Wordle score postings, I'm your follow 👍",Silly Goose,,G_Conley,https://pbs.twimg.com/profile_images/1489964310159933443/bWSS3fTU_normal.jpg,"{'followers_count': 350, 'following_count': 2081, 'tweet_count': 10226, 'listed_count': 3}",1.368325268289491e+18,NE Ohio,
145254646,False,False,"A Cádiz no sólo hay que ir, sino que hay que saber ir - Jorge 'Mágico' González",DavidG,,Grimi3,https://pbs.twimg.com/profile_images/607813465525395456/9wVxbERQ_normal.jpg,"{'followers_count': 157, 'following_count': 610, 'tweet_count': 22609, 'listed_count': 5}",,,
1389129461795221504,False,False,,Vaibhav Kumar,,vaibhavxkumar,https://pbs.twimg.com/profile_images/1486198649482661889/ajJd5LXR_normal.jpg,"{'followers_count': 15, 'following_count': 62, 'tweet_count': 149, 'listed_count': 0}",,"Mumbai, India",
57009698,False,False,she/her 🏳️‍⚧️ normally i tweet when i feel like joking or when im drunk. or high. same thing. sub to my onlyfans ty 👇🏻,ae,https://t.co/xWqseHNrlM,alanaeissa,https://pbs.twimg.com/profile_images/1453315826325630978/_xKiAHPU_normal.jpg,"{'followers_count': 646, 'following_count': 805, 'tweet_count': 65163, 'listed_count': 7}",1.2625081437094257e+18,"London, England","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xWqseHNrlM', 'expanded_url': 'https://linktr.ee/alanaeissa', 'display_url': 'linktr.ee/alanaeissa'}]}}"
585149198,False,True,Standing on a hill in the mountain of dreams,Patch Darragh,https://t.co/uC68595YsP,PatchDarragh,https://pbs.twimg.com/profile_images/1221172618029666304/cD-Koolb_normal.jpg,"{'followers_count': 3807, 'following_count': 2068, 'tweet_count': 11501, 'listed_count': 32}",,"New York, USA","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uC68595YsP', 'expanded_url': 'https://m.imdb.com/name/nm1113773/', 'display_url': 'm.imdb.com/name/nm1113773/'}]}}"
1512861150526025728,False,False,She/Her Actress…currently playing the role of first time mum! 💗💗💗,Amy Foley,,amylouisefoley,https://pbs.twimg.com/profile_images/1512861599111032833/0r_zhGpG_normal.jpg,"{'followers_count': 9, 'following_count': 64, 'tweet_count': 31, 'listed_count': 0}",,,
53350712,False,False,"Are you a free, independent human with inalienable rights - or are you property?

Sweden did it right. There's still time for US to follow their lead.",Michelle B,,MiddleAgeCrazy,https://pbs.twimg.com/profile_images/674335552603230208/0ZuMDR0V_normal.png,"{'followers_count': 67, 'following_count': 377, 'tweet_count': 4878, 'listed_count': 2}",,,
1167831968630882304,False,False,spooky,i hate it here,,1nsertn4mehere,https://pbs.twimg.com/profile_images/1452398025704411138/vbR866ZX_normal.jpg,"{'followers_count': 21, 'following_count': 298, 'tweet_count': 192, 'listed_count': 1}",,any prns idc,
535974947,False,False,The NewLiberals. Venue/Event Manager. Living on Kaurna country.,💧Michelle 🕯✳️✳️✳️,,Michelle_G_P,https://pbs.twimg.com/profile_images/1505143069766987778/YWv23STg_normal.jpg,"{'followers_count': 519, 'following_count': 2714, 'tweet_count': 5369, 'listed_count': 2}",,South Australia,
3406111600,False,False,,Mohamed Ahmed,,RealDealMohamed,https://pbs.twimg.com/profile_images/1254600266667655168/Fk4W96ny_normal.jpg,"{'followers_count': 106, 'following_count': 288, 'tweet_count': 16314, 'listed_count': 0}",1.4053521943339827e+18,,
428153760,False,False,(He/Him),B,,bwfarrell_,https://pbs.twimg.com/profile_images/1507510392679014402/-IdFClQn_normal.jpg,"{'followers_count': 106, 'following_count': 408, 'tweet_count': 37622, 'listed_count': 1}",,"Scotland, United Kingdom",
1233447545550098432,False,False,"Final year Geophysics (MEarthPhys) student at the University of Edinburgh. Interests include natural hazards and seismology
She/her, EN/DE/some FR",Anna Smith,,annaesmithy,https://pbs.twimg.com/profile_images/1233451395099000833/dis0f-Xo_normal.jpg,"{'followers_count': 11, 'following_count': 110, 'tweet_count': 23, 'listed_count': 0}",,,
34998497,False,False,INFP. kristopher’s mom. collector of cute shoes. lover of legacy code. board member of Tech Impact. Bowie Forever.  “all i need is a heart full of grace”,scanderish,,scanderish,https://pbs.twimg.com/profile_images/794592241604063232/Dkz4WDTV_normal.jpg,"{'followers_count': 342, 'following_count': 1777, 'tweet_count': 7744, 'listed_count': 11}",,,
1155375509787820032,False,False,Har içinde biten gonca güle minnet eylemem.,Ortayol,,Ortayol6,https://pbs.twimg.com/profile_images/1510604062538018818/Yx-aLcVe_normal.jpg,"{'followers_count': 1, 'following_count': 46, 'tweet_count': 935, 'listed_count': 0}",,,
1330960644359806976,False,False,jarah’s marriage officiant 📌,ً,https://t.co/1ASqkoa7Dq,wyliess,https://pbs.twimg.com/profile_images/1482792165998743562/MzHClt1A_normal.jpg,"{'followers_count': 292, 'following_count': 234, 'tweet_count': 12787, 'listed_count': 0}",1.4538312012408504e+18,them nms black,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1ASqkoa7Dq', 'expanded_url': 'http://decolonizepalestine.com//', 'display_url': 'decolonizepalestine.com//'}]}}"
